841122.8823806869,"(781762.472, 873538.736]","(795855.161, 885939.816]","(807970.124, 900872.73]","(821575.761, 920130.486]","(839440.613, 938062.754]","(714149.699, 852569.159]","(726397.746, 867100.398]","(738916.456, 885939.816]","(755753.502, 910080.204]","(772031.775, 938062.754]","(795855.161, 965058.103]","(821575.761, 997577.135]","(15938.657, 852569.159]","(15938.657, 885939.816]","(15938.657, 938062.754]","(15938.657, 997577.135]","(15938.657, 1077881.375]","(15938.657, 1232669.378]",*
841236.1676342584,"(781762.472, 873538.736]","(795855.161, 885939.816]","(807970.124, 900872.73]","(821575.761, 920130.486]","(839440.613, 938062.754]","(714149.699, 852569.159]","(726397.746, 867100.398]","(738916.456, 885939.816]","(755753.502, 910080.204]","(772031.775, 938062.754]","(795855.161, 965058.103]","(821575.761, 997577.135]","(15938.657, 852569.159]","(15938.657, 885939.816]","(15938.657, 938062.754]","(15938.657, 997577.135]","(15938.657, 1077881.375]","(15938.657, 1232669.378]",*
841276.5860989693,"(781762.472, 873538.736]","(795855.161, 885939.816]","(807970.124, 900872.73]","(821575.761, 920130.486]","(839440.613, 938062.754]","(714149.699, 852569.159]","(726397.746, 867100.398]","(738916.456, 885939.816]","(755753.502, 910080.204]","(772031.775, 938062.754]","(795855.161, 965058.103]","(821575.761, 997577.135]","(15938.657, 852569.159]","(15938.657, 885939.816]","(15938.657, 938062.754]","(15938.657, 997577.135]","(15938.657, 1077881.375]","(15938.657, 1232669.378]",*
841392.493028112,"(781762.472, 873538.736]","(795855.161, 885939.816]","(807970.124, 900872.73]","(821575.761, 920130.486]","(839440.613, 938062.754]","(714149.699, 852569.159]","(726397.746, 867100.398]","(738916.456, 885939.816]","(755753.502, 910080.204]","(772031.775, 938062.754]","(795855.161, 965058.103]","(821575.761, 997577.135]","(15938.657, 852569.159]","(15938.657, 885939.816]","(15938.657, 938062.754]","(15938.657, 997577.135]","(15938.657, 1077881.375]","(15938.657, 1232669.378]",*
842086.673327905,"(781762.472, 873538.736]","(795855.161, 885939.816]","(807970.124, 900872.73]","(821575.761, 920130.486]","(839440.613, 938062.754]","(714149.699, 852569.159]","(726397.746, 867100.398]","(738916.456, 885939.816]","(755753.502, 910080.204]","(772031.775, 938062.754]","(795855.161, 965058.103]","(821575.761, 997577.135]","(15938.657, 852569.159]","(15938.657, 885939.816]","(15938.657, 938062.754]","(15938.657, 997577.135]","(15938.657, 1077881.375]","(15938.657, 1232669.378]",*
842235.8033529122,"(781762.472, 873538.736]","(795855.161, 885939.816]","(807970.124, 900872.73]","(821575.761, 920130.486]","(839440.613, 938062.754]","(714149.699, 852569.159]","(726397.746, 867100.398]","(738916.456, 885939.816]","(755753.502, 910080.204]","(772031.775, 938062.754]","(795855.161, 965058.103]","(821575.761, 997577.135]","(15938.657, 852569.159]","(15938.657, 885939.816]","(15938.657, 938062.754]","(15938.657, 997577.135]","(15938.657, 1077881.375]","(15938.657, 1232669.378]",*
842296.2673297737,"(781762.472, 873538.736]","(795855.161, 885939.816]","(807970.124, 900872.73]","(821575.761, 920130.486]","(839440.613, 938062.754]","(714149.699, 852569.159]","(726397.746, 867100.398]","(738916.456, 885939.816]","(755753.502, 910080.204]","(772031.775, 938062.754]","(795855.161, 965058.103]","(821575.761, 997577.135]","(15938.657, 852569.159]","(15938.657, 885939.816]","(15938.657, 938062.754]","(15938.657, 997577.135]","(15938.657, 1077881.375]","(15938.657, 1232669.378]",*
842777.9924727185,"(781762.472, 873538.736]","(795855.161, 885939.816]","(807970.124, 900872.73]","(821575.761, 920130.486]","(839440.613, 938062.754]","(714149.699, 852569.159]","(726397.746, 867100.398]","(738916.456, 885939.816]","(755753.502, 910080.204]","(772031.775, 938062.754]","(795855.161, 965058.103]","(821575.761, 997577.135]","(15938.657, 852569.159]","(15938.657, 885939.816]","(15938.657, 938062.754]","(15938.657, 997577.135]","(15938.657, 1077881.375]","(15938.657, 1232669.378]",*
842924.5537726238,"(781762.472, 873538.736]","(795855.161, 885939.816]","(807970.124, 900872.73]","(821575.761, 920130.486]","(839440.613, 938062.754]","(714149.699, 852569.159]","(726397.746, 867100.398]","(738916.456, 885939.816]","(755753.502, 910080.204]","(772031.775, 938062.754]","(795855.161, 965058.103]","(821575.761, 997577.135]","(15938.657, 852569.159]","(15938.657, 885939.816]","(15938.657, 938062.754]","(15938.657, 997577.135]","(15938.657, 1077881.375]","(15938.657, 1232669.378]",*
842985.8528549682,"(781762.472, 873538.736]","(795855.161, 885939.816]","(807970.124, 900872.73]","(821575.761, 920130.486]","(839440.613, 938062.754]","(714149.699, 852569.159]","(726397.746, 867100.398]","(738916.456, 885939.816]","(755753.502, 910080.204]","(772031.775, 938062.754]","(795855.161, 965058.103]","(821575.761, 997577.135]","(15938.657, 852569.159]","(15938.657, 885939.816]","(15938.657, 938062.754]","(15938.657, 997577.135]","(15938.657, 1077881.375]","(15938.657, 1232669.378]",*
843536.1720066561,"(781762.472, 873538.736]","(795855.161, 885939.816]","(807970.124, 900872.73]","(821575.761, 920130.486]","(839440.613, 938062.754]","(714149.699, 852569.159]","(726397.746, 867100.398]","(738916.456, 885939.816]","(755753.502, 910080.204]","(772031.775, 938062.754]","(795855.161, 965058.103]","(821575.761, 997577.135]","(15938.657, 852569.159]","(15938.657, 885939.816]","(15938.657, 938062.754]","(15938.657, 997577.135]","(15938.657, 1077881.375]","(15938.657, 1232669.378]",*
843633.1982439461,"(781762.472, 873538.736]","(795855.161, 885939.816]","(807970.124, 900872.73]","(821575.761, 920130.486]","(839440.613, 938062.754]","(714149.699, 852569.159]","(726397.746, 867100.398]","(738916.456, 885939.816]","(755753.502, 910080.204]","(772031.775, 938062.754]","(795855.161, 965058.103]","(821575.761, 997577.135]","(15938.657, 852569.159]","(15938.657, 885939.816]","(15938.657, 938062.754]","(15938.657, 997577.135]","(15938.657, 1077881.375]","(15938.657, 1232669.378]",*
843650.8278900945,"(781762.472, 873538.736]","(795855.161, 885939.816]","(807970.124, 900872.73]","(821575.761, 920130.486]","(839440.613, 938062.754]","(714149.699, 852569.159]","(726397.746, 867100.398]","(738916.456, 885939.816]","(755753.502, 910080.204]","(772031.775, 938062.754]","(795855.161, 965058.103]","(821575.761, 997577.135]","(15938.657, 852569.159]","(15938.657, 885939.816]","(15938.657, 938062.754]","(15938.657, 997577.135]","(15938.657, 1077881.375]","(15938.657, 1232669.378]",*
844695.504884106,"(781762.472, 873538.736]","(795855.161, 885939.816]","(807970.124, 900872.73]","(821575.761, 920130.486]","(839440.613, 938062.754]","(714149.699, 852569.159]","(726397.746, 867100.398]","(738916.456, 885939.816]","(755753.502, 910080.204]","(772031.775, 938062.754]","(795855.161, 965058.103]","(821575.761, 997577.135]","(15938.657, 852569.159]","(15938.657, 885939.816]","(15938.657, 938062.754]","(15938.657, 997577.135]","(15938.657, 1077881.375]","(15938.657, 1232669.378]",*
845553.3695012048,"(781762.472, 873538.736]","(795855.161, 885939.816]","(807970.124, 900872.73]","(821575.761, 920130.486]","(839440.613, 938062.754]","(714149.699, 852569.159]","(726397.746, 867100.398]","(738916.456, 885939.816]","(755753.502, 910080.204]","(772031.775, 938062.754]","(795855.161, 965058.103]","(821575.761, 997577.135]","(15938.657, 852569.159]","(15938.657, 885939.816]","(15938.657, 938062.754]","(15938.657, 997577.135]","(15938.657, 1077881.375]","(15938.657, 1232669.378]",*
845890.2405129139,"(781762.472, 873538.736]","(795855.161, 885939.816]","(807970.124, 900872.73]","(821575.761, 920130.486]","(839440.613, 938062.754]","(714149.699, 852569.159]","(726397.746, 867100.398]","(738916.456, 885939.816]","(755753.502, 910080.204]","(772031.775, 938062.754]","(795855.161, 965058.103]","(821575.761, 997577.135]","(15938.657, 852569.159]","(15938.657, 885939.816]","(15938.657, 938062.754]","(15938.657, 997577.135]","(15938.657, 1077881.375]","(15938.657, 1232669.378]",*
846052.911198368,"(781762.472, 873538.736]","(795855.161, 885939.816]","(807970.124, 900872.73]","(821575.761, 920130.486]","(839440.613, 938062.754]","(714149.699, 852569.159]","(726397.746, 867100.398]","(738916.456, 885939.816]","(755753.502, 910080.204]","(772031.775, 938062.754]","(795855.161, 965058.103]","(821575.761, 997577.135]","(15938.657, 852569.159]","(15938.657, 885939.816]","(15938.657, 938062.754]","(15938.657, 997577.135]","(15938.657, 1077881.375]","(15938.657, 1232669.378]",*
846055.7174491595,"(781762.472, 873538.736]","(795855.161, 885939.816]","(807970.124, 900872.73]","(821575.761, 920130.486]","(839440.613, 938062.754]","(714149.699, 852569.159]","(726397.746, 867100.398]","(738916.456, 885939.816]","(755753.502, 910080.204]","(772031.775, 938062.754]","(795855.161, 965058.103]","(821575.761, 997577.135]","(15938.657, 852569.159]","(15938.657, 885939.816]","(15938.657, 938062.754]","(15938.657, 997577.135]","(15938.657, 1077881.375]","(15938.657, 1232669.378]",*
846095.9673147105,"(781762.472, 873538.736]","(795855.161, 885939.816]","(807970.124, 900872.73]","(821575.761, 920130.486]","(839440.613, 938062.754]","(714149.699, 852569.159]","(726397.746, 867100.398]","(738916.456, 885939.816]","(755753.502, 910080.204]","(772031.775, 938062.754]","(795855.161, 965058.103]","(821575.761, 997577.135]","(15938.657, 852569.159]","(15938.657, 885939.816]","(15938.657, 938062.754]","(15938.657, 997577.135]","(15938.657, 1077881.375]","(15938.657, 1232669.378]",*
846841.4564238227,"(781762.472, 873538.736]","(795855.161, 885939.816]","(807970.124, 900872.73]","(821575.761, 920130.486]","(839440.613, 938062.754]","(714149.699, 852569.159]","(726397.746, 867100.398]","(738916.456, 885939.816]","(755753.502, 910080.204]","(772031.775, 938062.754]","(795855.161, 965058.103]","(821575.761, 997577.135]","(15938.657, 852569.159]","(15938.657, 885939.816]","(15938.657, 938062.754]","(15938.657, 997577.135]","(15938.657, 1077881.375]","(15938.657, 1232669.378]",*
846939.4287842512,"(781762.472, 873538.736]","(795855.161, 885939.816]","(807970.124, 900872.73]","(821575.761, 920130.486]","(839440.613, 938062.754]","(714149.699, 852569.159]","(726397.746, 867100.398]","(738916.456, 885939.816]","(755753.502, 910080.204]","(772031.775, 938062.754]","(795855.161, 965058.103]","(821575.761, 997577.135]","(15938.657, 852569.159]","(15938.657, 885939.816]","(15938.657, 938062.754]","(15938.657, 997577.135]","(15938.657, 1077881.375]","(15938.657, 1232669.378]",*
847155.0413472857,"(781762.472, 873538.736]","(795855.161, 885939.816]","(807970.124, 900872.73]","(821575.761, 920130.486]","(839440.613, 938062.754]","(714149.699, 852569.159]","(726397.746, 867100.398]","(738916.456, 885939.816]","(755753.502, 910080.204]","(772031.775, 938062.754]","(795855.161, 965058.103]","(821575.761, 997577.135]","(15938.657, 852569.159]","(15938.657, 885939.816]","(15938.657, 938062.754]","(15938.657, 997577.135]","(15938.657, 1077881.375]","(15938.657, 1232669.378]",*
847387.2057853508,"(781762.472, 873538.736]","(795855.161, 885939.816]","(807970.124, 900872.73]","(821575.761, 920130.486]","(839440.613, 938062.754]","(714149.699, 852569.159]","(726397.746, 867100.398]","(738916.456, 885939.816]","(755753.502, 910080.204]","(772031.775, 938062.754]","(795855.161, 965058.103]","(821575.761, 997577.135]","(15938.657, 852569.159]","(15938.657, 885939.816]","(15938.657, 938062.754]","(15938.657, 997577.135]","(15938.657, 1077881.375]","(15938.657, 1232669.378]",*
847767.9215653625,"(781762.472, 873538.736]","(795855.161, 885939.816]","(807970.124, 900872.73]","(821575.761, 920130.486]","(839440.613, 938062.754]","(714149.699, 852569.159]","(726397.746, 867100.398]","(738916.456, 885939.816]","(755753.502, 910080.204]","(772031.775, 938062.754]","(795855.161, 965058.103]","(821575.761, 997577.135]","(15938.657, 852569.159]","(15938.657, 885939.816]","(15938.657, 938062.754]","(15938.657, 997577.135]","(15938.657, 1077881.375]","(15938.657, 1232669.378]",*
849008.7046985144,"(781762.472, 873538.736]","(795855.161, 885939.816]","(807970.124, 900872.73]","(821575.761, 920130.486]","(839440.613, 938062.754]","(714149.699, 852569.159]","(726397.746, 867100.398]","(738916.456, 885939.816]","(755753.502, 910080.204]","(772031.775, 938062.754]","(795855.161, 965058.103]","(821575.761, 997577.135]","(15938.657, 852569.159]","(15938.657, 885939.816]","(15938.657, 938062.754]","(15938.657, 997577.135]","(15938.657, 1077881.375]","(15938.657, 1232669.378]",*
849153.1225282919,"(781762.472, 873538.736]","(795855.161, 885939.816]","(807970.124, 900872.73]","(821575.761, 920130.486]","(839440.613, 938062.754]","(714149.699, 852569.159]","(726397.746, 867100.398]","(738916.456, 885939.816]","(755753.502, 910080.204]","(772031.775, 938062.754]","(795855.161, 965058.103]","(821575.761, 997577.135]","(15938.657, 852569.159]","(15938.657, 885939.816]","(15938.657, 938062.754]","(15938.657, 997577.135]","(15938.657, 1077881.375]","(15938.657, 1232669.378]",*
849180.8459937095,"(781762.472, 873538.736]","(795855.161, 885939.816]","(807970.124, 900872.73]","(821575.761, 920130.486]","(839440.613, 938062.754]","(714149.699, 852569.159]","(726397.746, 867100.398]","(738916.456, 885939.816]","(755753.502, 910080.204]","(772031.775, 938062.754]","(795855.161, 965058.103]","(821575.761, 997577.135]","(15938.657, 852569.159]","(15938.657, 885939.816]","(15938.657, 938062.754]","(15938.657, 997577.135]","(15938.657, 1077881.375]","(15938.657, 1232669.378]",*
849566.0855445924,"(781762.472, 873538.736]","(795855.161, 885939.816]","(807970.124, 900872.73]","(821575.761, 920130.486]","(839440.613, 938062.754]","(714149.699, 852569.159]","(726397.746, 867100.398]","(738916.456, 885939.816]","(755753.502, 910080.204]","(772031.775, 938062.754]","(795855.161, 965058.103]","(821575.761, 997577.135]","(15938.657, 852569.159]","(15938.657, 885939.816]","(15938.657, 938062.754]","(15938.657, 997577.135]","(15938.657, 1077881.375]","(15938.657, 1232669.378]",*
849656.9231925056,"(781762.472, 873538.736]","(795855.161, 885939.816]","(807970.124, 900872.73]","(821575.761, 920130.486]","(839440.613, 938062.754]","(714149.699, 852569.159]","(726397.746, 867100.398]","(738916.456, 885939.816]","(755753.502, 910080.204]","(772031.775, 938062.754]","(795855.161, 965058.103]","(821575.761, 997577.135]","(15938.657, 852569.159]","(15938.657, 885939.816]","(15938.657, 938062.754]","(15938.657, 997577.135]","(15938.657, 1077881.375]","(15938.657, 1232669.378]",*
850010.1815527306,"(781762.472, 873538.736]","(795855.161, 885939.816]","(807970.124, 900872.73]","(821575.761, 920130.486]","(839440.613, 938062.754]","(714149.699, 852569.159]","(726397.746, 867100.398]","(738916.456, 885939.816]","(755753.502, 910080.204]","(772031.775, 938062.754]","(795855.161, 965058.103]","(821575.761, 997577.135]","(15938.657, 852569.159]","(15938.657, 885939.816]","(15938.657, 938062.754]","(15938.657, 997577.135]","(15938.657, 1077881.375]","(15938.657, 1232669.378]",*
850114.5962662725,"(781762.472, 873538.736]","(795855.161, 885939.816]","(807970.124, 900872.73]","(821575.761, 920130.486]","(839440.613, 938062.754]","(714149.699, 852569.159]","(726397.746, 867100.398]","(738916.456, 885939.816]","(755753.502, 910080.204]","(772031.775, 938062.754]","(795855.161, 965058.103]","(821575.761, 997577.135]","(15938.657, 852569.159]","(15938.657, 885939.816]","(15938.657, 938062.754]","(15938.657, 997577.135]","(15938.657, 1077881.375]","(15938.657, 1232669.378]",*
850593.3376577138,"(781762.472, 873538.736]","(795855.161, 885939.816]","(807970.124, 900872.73]","(821575.761, 920130.486]","(839440.613, 938062.754]","(714149.699, 852569.159]","(726397.746, 867100.398]","(738916.456, 885939.816]","(755753.502, 910080.204]","(772031.775, 938062.754]","(795855.161, 965058.103]","(821575.761, 997577.135]","(15938.657, 852569.159]","(15938.657, 885939.816]","(15938.657, 938062.754]","(15938.657, 997577.135]","(15938.657, 1077881.375]","(15938.657, 1232669.378]",*
850977.0123103865,"(781762.472, 873538.736]","(795855.161, 885939.816]","(807970.124, 900872.73]","(821575.761, 920130.486]","(839440.613, 938062.754]","(714149.699, 852569.159]","(726397.746, 867100.398]","(738916.456, 885939.816]","(755753.502, 910080.204]","(772031.775, 938062.754]","(795855.161, 965058.103]","(821575.761, 997577.135]","(15938.657, 852569.159]","(15938.657, 885939.816]","(15938.657, 938062.754]","(15938.657, 997577.135]","(15938.657, 1077881.375]","(15938.657, 1232669.378]",*
851018.9558331005,"(781762.472, 873538.736]","(795855.161, 885939.816]","(807970.124, 900872.73]","(821575.761, 920130.486]","(839440.613, 938062.754]","(714149.699, 852569.159]","(726397.746, 867100.398]","(738916.456, 885939.816]","(755753.502, 910080.204]","(772031.775, 938062.754]","(795855.161, 965058.103]","(821575.761, 997577.135]","(15938.657, 852569.159]","(15938.657, 885939.816]","(15938.657, 938062.754]","(15938.657, 997577.135]","(15938.657, 1077881.375]","(15938.657, 1232669.378]",*
851633.9109410639,"(781762.472, 873538.736]","(795855.161, 885939.816]","(807970.124, 900872.73]","(821575.761, 920130.486]","(839440.613, 938062.754]","(714149.699, 852569.159]","(726397.746, 867100.398]","(738916.456, 885939.816]","(755753.502, 910080.204]","(772031.775, 938062.754]","(795855.161, 965058.103]","(821575.761, 997577.135]","(15938.657, 852569.159]","(15938.657, 885939.816]","(15938.657, 938062.754]","(15938.657, 997577.135]","(15938.657, 1077881.375]","(15938.657, 1232669.378]",*
852099.4640268538,"(781762.472, 873538.736]","(795855.161, 885939.816]","(807970.124, 900872.73]","(821575.761, 920130.486]","(839440.613, 938062.754]","(714149.699, 852569.159]","(726397.746, 867100.398]","(738916.456, 885939.816]","(755753.502, 910080.204]","(772031.775, 938062.754]","(795855.161, 965058.103]","(821575.761, 997577.135]","(15938.657, 852569.159]","(15938.657, 885939.816]","(15938.657, 938062.754]","(15938.657, 997577.135]","(15938.657, 1077881.375]","(15938.657, 1232669.378]",*
852268.6716506324,"(781762.472, 873538.736]","(795855.161, 885939.816]","(807970.124, 900872.73]","(821575.761, 920130.486]","(839440.613, 938062.754]","(714149.699, 852569.159]","(726397.746, 867100.398]","(738916.456, 885939.816]","(755753.502, 910080.204]","(772031.775, 938062.754]","(795855.161, 965058.103]","(821575.761, 997577.135]","(15938.657, 852569.159]","(15938.657, 885939.816]","(15938.657, 938062.754]","(15938.657, 997577.135]","(15938.657, 1077881.375]","(15938.657, 1232669.378]",*
852504.585576406,"(781762.472, 873538.736]","(795855.161, 885939.816]","(807970.124, 900872.73]","(821575.761, 920130.486]","(839440.613, 938062.754]","(714149.699, 852569.159]","(726397.746, 867100.398]","(738916.456, 885939.816]","(755753.502, 910080.204]","(772031.775, 938062.754]","(795855.161, 965058.103]","(821575.761, 997577.135]","(15938.657, 852569.159]","(15938.657, 885939.816]","(15938.657, 938062.754]","(15938.657, 997577.135]","(15938.657, 1077881.375]","(15938.657, 1232669.378]",*
852565.6268606181,"(781762.472, 873538.736]","(795855.161, 885939.816]","(807970.124, 900872.73]","(821575.761, 920130.486]","(839440.613, 938062.754]","(714149.699, 852569.159]","(726397.746, 867100.398]","(738916.456, 885939.816]","(755753.502, 910080.204]","(772031.775, 938062.754]","(795855.161, 965058.103]","(821575.761, 997577.135]","(15938.657, 852569.159]","(15938.657, 885939.816]","(15938.657, 938062.754]","(15938.657, 997577.135]","(15938.657, 1077881.375]","(15938.657, 1232669.378]",*
852590.3528209794,"(781762.472, 873538.736]","(795855.161, 885939.816]","(807970.124, 900872.73]","(821575.761, 920130.486]","(839440.613, 938062.754]","(852569.159, 955744.021]","(726397.746, 867100.398]","(738916.456, 885939.816]","(755753.502, 910080.204]","(772031.775, 938062.754]","(795855.161, 965058.103]","(821575.761, 997577.135]","(852569.159, 1033518.76]","(15938.657, 885939.816]","(15938.657, 938062.754]","(15938.657, 997577.135]","(15938.657, 1077881.375]","(15938.657, 1232669.378]",*
852703.2636757497,"(781762.472, 873538.736]","(795855.161, 885939.816]","(807970.124, 900872.73]","(821575.761, 920130.486]","(839440.613, 938062.754]","(852569.159, 955744.021]","(726397.746, 867100.398]","(738916.456, 885939.816]","(755753.502, 910080.204]","(772031.775, 938062.754]","(795855.161, 965058.103]","(821575.761, 997577.135]","(852569.159, 1033518.76]","(15938.657, 885939.816]","(15938.657, 938062.754]","(15938.657, 997577.135]","(15938.657, 1077881.375]","(15938.657, 1232669.378]",*
852982.5643785995,"(781762.472, 873538.736]","(795855.161, 885939.816]","(807970.124, 900872.73]","(821575.761, 920130.486]","(839440.613, 938062.754]","(852569.159, 955744.021]","(726397.746, 867100.398]","(738916.456, 885939.816]","(755753.502, 910080.204]","(772031.775, 938062.754]","(795855.161, 965058.103]","(821575.761, 997577.135]","(852569.159, 1033518.76]","(15938.657, 885939.816]","(15938.657, 938062.754]","(15938.657, 997577.135]","(15938.657, 1077881.375]","(15938.657, 1232669.378]",*
853084.1522068826,"(781762.472, 873538.736]","(795855.161, 885939.816]","(807970.124, 900872.73]","(821575.761, 920130.486]","(839440.613, 938062.754]","(852569.159, 955744.021]","(726397.746, 867100.398]","(738916.456, 885939.816]","(755753.502, 910080.204]","(772031.775, 938062.754]","(795855.161, 965058.103]","(821575.761, 997577.135]","(852569.159, 1033518.76]","(15938.657, 885939.816]","(15938.657, 938062.754]","(15938.657, 997577.135]","(15938.657, 1077881.375]","(15938.657, 1232669.378]",*
853142.8085249789,"(781762.472, 873538.736]","(795855.161, 885939.816]","(807970.124, 900872.73]","(821575.761, 920130.486]","(839440.613, 938062.754]","(852569.159, 955744.021]","(726397.746, 867100.398]","(738916.456, 885939.816]","(755753.502, 910080.204]","(772031.775, 938062.754]","(795855.161, 965058.103]","(821575.761, 997577.135]","(852569.159, 1033518.76]","(15938.657, 885939.816]","(15938.657, 938062.754]","(15938.657, 997577.135]","(15938.657, 1077881.375]","(15938.657, 1232669.378]",*
853750.6529487937,"(781762.472, 873538.736]","(795855.161, 885939.816]","(807970.124, 900872.73]","(821575.761, 920130.486]","(839440.613, 938062.754]","(852569.159, 955744.021]","(726397.746, 867100.398]","(738916.456, 885939.816]","(755753.502, 910080.204]","(772031.775, 938062.754]","(795855.161, 965058.103]","(821575.761, 997577.135]","(852569.159, 1033518.76]","(15938.657, 885939.816]","(15938.657, 938062.754]","(15938.657, 997577.135]","(15938.657, 1077881.375]","(15938.657, 1232669.378]",*
854045.0137671691,"(781762.472, 873538.736]","(795855.161, 885939.816]","(807970.124, 900872.73]","(821575.761, 920130.486]","(839440.613, 938062.754]","(852569.159, 955744.021]","(726397.746, 867100.398]","(738916.456, 885939.816]","(755753.502, 910080.204]","(772031.775, 938062.754]","(795855.161, 965058.103]","(821575.761, 997577.135]","(852569.159, 1033518.76]","(15938.657, 885939.816]","(15938.657, 938062.754]","(15938.657, 997577.135]","(15938.657, 1077881.375]","(15938.657, 1232669.378]",*
854487.5970384093,"(781762.472, 873538.736]","(795855.161, 885939.816]","(807970.124, 900872.73]","(821575.761, 920130.486]","(839440.613, 938062.754]","(852569.159, 955744.021]","(726397.746, 867100.398]","(738916.456, 885939.816]","(755753.502, 910080.204]","(772031.775, 938062.754]","(795855.161, 965058.103]","(821575.761, 997577.135]","(852569.159, 1033518.76]","(15938.657, 885939.816]","(15938.657, 938062.754]","(15938.657, 997577.135]","(15938.657, 1077881.375]","(15938.657, 1232669.378]",*
854812.2579554294,"(781762.472, 873538.736]","(795855.161, 885939.816]","(807970.124, 900872.73]","(821575.761, 920130.486]","(839440.613, 938062.754]","(852569.159, 955744.021]","(726397.746, 867100.398]","(738916.456, 885939.816]","(755753.502, 910080.204]","(772031.775, 938062.754]","(795855.161, 965058.103]","(821575.761, 997577.135]","(852569.159, 1033518.76]","(15938.657, 885939.816]","(15938.657, 938062.754]","(15938.657, 997577.135]","(15938.657, 1077881.375]","(15938.657, 1232669.378]",*
854815.1175016209,"(781762.472, 873538.736]","(795855.161, 885939.816]","(807970.124, 900872.73]","(821575.761, 920130.486]","(839440.613, 938062.754]","(852569.159, 955744.021]","(726397.746, 867100.398]","(738916.456, 885939.816]","(755753.502, 910080.204]","(772031.775, 938062.754]","(795855.161, 965058.103]","(821575.761, 997577.135]","(852569.159, 1033518.76]","(15938.657, 885939.816]","(15938.657, 938062.754]","(15938.657, 997577.135]","(15938.657, 1077881.375]","(15938.657, 1232669.378]",*
854945.506711949,"(781762.472, 873538.736]","(795855.161, 885939.816]","(807970.124, 900872.73]","(821575.761, 920130.486]","(839440.613, 938062.754]","(852569.159, 955744.021]","(726397.746, 867100.398]","(738916.456, 885939.816]","(755753.502, 910080.204]","(772031.775, 938062.754]","(795855.161, 965058.103]","(821575.761, 997577.135]","(852569.159, 1033518.76]","(15938.657, 885939.816]","(15938.657, 938062.754]","(15938.657, 997577.135]","(15938.657, 1077881.375]","(15938.657, 1232669.378]",*
855423.9840217031,"(781762.472, 873538.736]","(795855.161, 885939.816]","(807970.124, 900872.73]","(821575.761, 920130.486]","(839440.613, 938062.754]","(852569.159, 955744.021]","(726397.746, 867100.398]","(738916.456, 885939.816]","(755753.502, 910080.204]","(772031.775, 938062.754]","(795855.161, 965058.103]","(821575.761, 997577.135]","(852569.159, 1033518.76]","(15938.657, 885939.816]","(15938.657, 938062.754]","(15938.657, 997577.135]","(15938.657, 1077881.375]","(15938.657, 1232669.378]",*
855667.1793027757,"(781762.472, 873538.736]","(795855.161, 885939.816]","(807970.124, 900872.73]","(821575.761, 920130.486]","(839440.613, 938062.754]","(852569.159, 955744.021]","(726397.746, 867100.398]","(738916.456, 885939.816]","(755753.502, 910080.204]","(772031.775, 938062.754]","(795855.161, 965058.103]","(821575.761, 997577.135]","(852569.159, 1033518.76]","(15938.657, 885939.816]","(15938.657, 938062.754]","(15938.657, 997577.135]","(15938.657, 1077881.375]","(15938.657, 1232669.378]",*
856022.8624638612,"(781762.472, 873538.736]","(795855.161, 885939.816]","(807970.124, 900872.73]","(821575.761, 920130.486]","(839440.613, 938062.754]","(852569.159, 955744.021]","(726397.746, 867100.398]","(738916.456, 885939.816]","(755753.502, 910080.204]","(772031.775, 938062.754]","(795855.161, 965058.103]","(821575.761, 997577.135]","(852569.159, 1033518.76]","(15938.657, 885939.816]","(15938.657, 938062.754]","(15938.657, 997577.135]","(15938.657, 1077881.375]","(15938.657, 1232669.378]",*
856207.6028363751,"(781762.472, 873538.736]","(795855.161, 885939.816]","(807970.124, 900872.73]","(821575.761, 920130.486]","(839440.613, 938062.754]","(852569.159, 955744.021]","(726397.746, 867100.398]","(738916.456, 885939.816]","(755753.502, 910080.204]","(772031.775, 938062.754]","(795855.161, 965058.103]","(821575.761, 997577.135]","(852569.159, 1033518.76]","(15938.657, 885939.816]","(15938.657, 938062.754]","(15938.657, 997577.135]","(15938.657, 1077881.375]","(15938.657, 1232669.378]",*
856261.615200036,"(781762.472, 873538.736]","(795855.161, 885939.816]","(807970.124, 900872.73]","(821575.761, 920130.486]","(839440.613, 938062.754]","(852569.159, 955744.021]","(726397.746, 867100.398]","(738916.456, 885939.816]","(755753.502, 910080.204]","(772031.775, 938062.754]","(795855.161, 965058.103]","(821575.761, 997577.135]","(852569.159, 1033518.76]","(15938.657, 885939.816]","(15938.657, 938062.754]","(15938.657, 997577.135]","(15938.657, 1077881.375]","(15938.657, 1232669.378]",*
856383.5013562267,"(781762.472, 873538.736]","(795855.161, 885939.816]","(807970.124, 900872.73]","(821575.761, 920130.486]","(839440.613, 938062.754]","(852569.159, 955744.021]","(726397.746, 867100.398]","(738916.456, 885939.816]","(755753.502, 910080.204]","(772031.775, 938062.754]","(795855.161, 965058.103]","(821575.761, 997577.135]","(852569.159, 1033518.76]","(15938.657, 885939.816]","(15938.657, 938062.754]","(15938.657, 997577.135]","(15938.657, 1077881.375]","(15938.657, 1232669.378]",*
