,index,age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
7834,15619,"[45, 50[",Private,182566,Bachelors,Married-civ-spouse,Sales,Husband,*,Male,0,0,40,North America,>50K
7835,15621,"[40, 45[",Private,208470,HS-grad,Married-civ-spouse,Exec-managerial,Husband,*,Male,0,0,40,North America,>50K
7836,15622,"[50, 55[",Private,28683,HS-grad,Married-civ-spouse,Sales,Husband,*,Male,3464,0,40,North America,<=50K
7837,15623,"[35, 40[",Private,233571,Some-college,Divorced,Exec-managerial,Not-in-family,*,Female,0,0,4,North America,<=50K
7838,15627,"[60, 65[",Private,167098,Bachelors,Married-civ-spouse,Exec-managerial,Husband,*,Male,0,0,40,North America,>50K
7839,15628,"[25, 30[",Private,271579,10th,Never-married,Craft-repair,Not-in-family,*,Male,0,0,40,North America,<=50K
7840,15629,"[25, 30[",Private,191355,Bachelors,Married-civ-spouse,Sales,Husband,*,Male,0,0,45,North America,>50K
7841,15633,"[55, 60[",Private,115605,Masters,Married-civ-spouse,Prof-specialty,Husband,*,Male,0,0,50,North America,>50K
7842,15634,"[25, 30[",Private,132326,Some-college,Married-civ-spouse,Craft-repair,Husband,*,Male,0,0,40,North America,<=50K
7843,15636,"[50, 55[",Private,172511,Some-college,Married-civ-spouse,Craft-repair,Husband,*,Male,0,0,40,North America,>50K
7844,15637,"[40, 45[",Private,156745,Some-college,Married-civ-spouse,Craft-repair,Husband,*,Male,0,0,40,North America,<=50K
7845,15639,"[20, 25[",Private,306114,Some-college,Never-married,Adm-clerical,Own-child,*,Male,0,0,20,North America,<=50K
7846,15640,"[20, 25[",Private,196675,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,*,Male,0,0,70,North America,<=50K
7847,15642,"[35, 40[",Private,184659,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,*,Male,0,0,40,North America,>50K
7848,15651,"[45, 50[",Private,26502,Bachelors,Married-civ-spouse,Craft-repair,Husband,*,Male,0,0,72,North America,>50K
7849,15653,"[35, 40[",Private,150042,HS-grad,Never-married,Adm-clerical,Own-child,*,Female,0,0,40,North America,<=50K
7850,15654,"[50, 55[",Private,211319,Bachelors,Married-civ-spouse,Exec-managerial,Husband,*,Male,7298,0,50,North America,>50K
7851,15655,"[35, 40[",Private,208358,Assoc-voc,Married-civ-spouse,Sales,Husband,*,Male,0,0,40,North America,<=50K
7852,15656,"[25, 30[",Private,58115,Bachelors,Married-civ-spouse,Sales,Husband,*,Male,0,0,41,North America,<=50K
7853,15657,"[25, 30[",Private,219267,HS-grad,Never-married,Other-service,Unmarried,*,Female,0,0,28,North America,<=50K
7854,15658,"[35, 40[",Federal-gov,129573,Some-college,Married-civ-spouse,Adm-clerical,Husband,*,Male,0,0,50,North America,<=50K
7855,15665,"[30, 35[",Private,164309,HS-grad,Never-married,Sales,Not-in-family,*,Female,0,0,35,North America,<=50K
7856,15669,"[30, 35[",Private,467579,Bachelors,Married-civ-spouse,Exec-managerial,Husband,*,Male,0,1887,40,North America,>50K
7857,15670,"[30, 35[",Private,145139,Bachelors,Married-civ-spouse,Craft-repair,Husband,*,Male,0,0,40,North America,>50K
7858,15671,"[35, 40[",Private,231141,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,*,Male,2829,0,40,North America,<=50K
7859,15673,"[25, 30[",Private,242207,Bachelors,Never-married,Tech-support,Own-child,*,Female,0,0,40,North America,<=50K
7860,15675,"[35, 40[",Private,135416,Some-college,Divorced,Adm-clerical,Own-child,*,Female,0,0,40,North America,<=50K
7861,15676,"[25, 30[",Private,267284,HS-grad,Never-married,Handlers-cleaners,Other-relative,*,Male,0,0,40,North America,<=50K
7862,15679,"[45, 50[",Local-gov,188823,Masters,Married-civ-spouse,Prof-specialty,Husband,*,Male,0,0,50,North America,>50K
7863,15680,"[20, 25[",Private,200593,Some-college,Never-married,Sales,Own-child,*,Male,0,0,40,North America,<=50K
7864,15682,"[20, 25[",Private,50411,HS-grad,Never-married,Farming-fishing,Not-in-family,*,Male,0,0,40,North America,<=50K
7865,15685,"[20, 25[",?,107801,Some-college,Never-married,?,Own-child,*,Female,0,0,6,North America,<=50K
7866,15686,"[50, 55[",Private,176969,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,*,Male,0,0,48,North America,<=50K
7867,15689,"[40, 45[",Private,26915,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,*,Male,0,0,45,North America,>50K
7868,15691,"[45, 50[",Private,109832,Masters,Married-civ-spouse,Prof-specialty,Husband,*,Male,0,1902,40,North America,>50K
7869,15693,"[65, 70[",Self-emp-not-inc,195881,HS-grad,Married-civ-spouse,Farming-fishing,Husband,*,Male,2414,0,40,North America,<=50K
7870,15694,"[30, 35[",Private,183000,Some-college,Never-married,Other-service,Not-in-family,*,Male,0,0,24,North America,<=50K
7871,15696,"[15, 20[",?,151463,11th,Never-married,?,Other-relative,*,Male,0,0,7,North America,<=50K
7872,15697,"[25, 30[",Private,217200,HS-grad,Never-married,Machine-op-inspct,Not-in-family,*,Male,0,0,50,North America,<=50K
7873,15699,"[55, 60[",Private,35520,HS-grad,Divorced,Craft-repair,Not-in-family,*,Male,0,0,42,North America,<=50K
7874,15700,"[35, 40[",Private,369843,HS-grad,Married-civ-spouse,Other-service,Husband,*,Male,0,0,50,North America,<=50K
7875,15701,"[30, 35[",Private,199227,Some-college,Married-civ-spouse,Exec-managerial,Husband,*,Male,0,0,55,North America,<=50K
7876,15702,"[15, 20[",Private,144711,HS-grad,Never-married,Sales,Not-in-family,*,Female,0,1721,40,North America,<=50K
7877,15704,"[25, 30[",Private,254781,Bachelors,Never-married,Exec-managerial,Not-in-family,*,Female,0,0,40,North America,<=50K
7878,15707,"[30, 35[",Self-emp-not-inc,222162,HS-grad,Married-civ-spouse,Craft-repair,Husband,*,Male,0,0,40,North America,<=50K
7879,15709,"[40, 45[",Self-emp-not-inc,104196,HS-grad,Married-civ-spouse,Exec-managerial,Husband,*,Male,0,0,84,North America,<=50K
7880,15711,"[25, 30[",Private,166210,HS-grad,Divorced,Craft-repair,Not-in-family,*,Male,0,0,50,North America,<=50K
7881,15712,"[25, 30[",Private,198986,Bachelors,Never-married,Adm-clerical,Not-in-family,*,Male,0,0,40,North America,>50K
7882,15715,"[35, 40[",Private,698363,HS-grad,Married-civ-spouse,Craft-repair,Husband,*,Male,0,0,40,North America,<=50K
7883,15716,"[45, 50[",Private,154940,Some-college,Divorced,Sales,Unmarried,*,Female,0,0,40,North America,<=50K
7884,15718,"[60, 65[",Private,162825,HS-grad,Married-civ-spouse,Exec-managerial,Husband,*,Male,0,0,40,North America,>50K
7885,15722,"[50, 55[",Private,248619,HS-grad,Married-civ-spouse,Craft-repair,Husband,*,Male,0,0,40,North America,<=50K
7886,15723,"[35, 40[",Private,130200,HS-grad,Divorced,Machine-op-inspct,Unmarried,*,Male,0,0,40,North America,<=50K
7887,15725,"[20, 25[",Private,51985,HS-grad,Never-married,Transport-moving,Not-in-family,*,Male,0,0,38,North America,<=50K
7888,15726,"[35, 40[",Private,125933,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,*,Male,7688,0,50,North America,>50K
7889,15728,"[25, 30[",Private,617860,Some-college,Never-married,Handlers-cleaners,Own-child,*,Male,0,0,40,North America,<=50K
7890,15730,"[45, 50[",Local-gov,181758,Masters,Never-married,Prof-specialty,Not-in-family,*,Female,0,0,40,North America,<=50K
7891,15733,"[25, 30[",Private,107458,Bachelors,Never-married,Prof-specialty,Not-in-family,*,Male,0,0,40,North America,<=50K
7892,15738,"[30, 35[",Private,37210,Bachelors,Married-civ-spouse,Exec-managerial,Husband,*,Male,0,0,45,North America,>50K
7893,15739,"[40, 45[",Private,196084,Masters,Married-civ-spouse,Prof-specialty,Husband,*,Male,0,0,55,North America,<=50K
7894,15742,"[20, 25[",Private,232841,HS-grad,Never-married,Other-service,Not-in-family,*,Male,0,0,35,North America,<=50K
7895,15743,"[15, 20[",?,131982,Some-college,Never-married,?,Own-child,*,Male,0,0,40,North America,<=50K
7896,15746,"[30, 35[",Private,181091,Bachelors,Married-civ-spouse,Sales,Husband,*,Male,0,0,40,North America,>50K
7897,15748,"[55, 60[",Private,282023,HS-grad,Married-civ-spouse,Adm-clerical,Husband,*,Male,0,0,40,North America,<=50K
7898,15749,"[45, 50[",Federal-gov,128990,Bachelors,Married-civ-spouse,Prof-specialty,Husband,*,Male,0,0,40,North America,>50K
7899,15750,"[35, 40[",Private,106838,HS-grad,Married-civ-spouse,Transport-moving,Husband,*,Male,0,0,40,North America,<=50K
7900,15751,"[15, 20[",Private,144750,Some-college,Never-married,Adm-clerical,Own-child,*,Male,0,0,18,North America,<=50K
7901,15752,"[35, 40[",Private,108140,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,*,Male,0,0,40,North America,<=50K
7902,15753,"[35, 40[",Private,103323,HS-grad,Married-civ-spouse,Exec-managerial,Husband,*,Male,0,0,40,North America,<=50K
7903,15754,"[45, 50[",Private,268022,HS-grad,Married-civ-spouse,Transport-moving,Husband,*,Male,0,0,55,North America,>50K
7904,15756,"[25, 30[",Private,191628,HS-grad,Never-married,Transport-moving,Not-in-family,*,Male,2174,0,40,North America,<=50K
7905,15758,"[20, 25[",Private,42401,Bachelors,Never-married,Sales,Not-in-family,*,Male,0,0,47,North America,<=50K
7906,15761,"[35, 40[",Private,210945,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,*,Male,0,0,50,North America,<=50K
7907,15763,"[25, 30[",Private,248990,HS-grad,Married-civ-spouse,Craft-repair,Husband,*,Male,0,0,40,North America,<=50K
7908,15765,"[25, 30[",Private,94892,Some-college,Married-civ-spouse,Prof-specialty,Husband,*,Male,0,0,40,North America,<=50K
7909,15767,"[35, 40[",Private,81232,Bachelors,Married-civ-spouse,Sales,Husband,*,Male,15024,0,50,North America,>50K
7910,15769,"[45, 50[",Local-gov,191776,Masters,Divorced,Prof-specialty,Not-in-family,*,Female,0,0,40,North America,<=50K
7911,15770,"[40, 45[",Private,128354,HS-grad,Divorced,Exec-managerial,Not-in-family,*,Female,0,0,40,North America,<=50K
7912,15774,"[35, 40[",Private,33983,Some-college,Married-civ-spouse,Adm-clerical,Husband,*,Male,15024,0,40,North America,>50K
7913,15775,"[50, 55[",Self-emp-not-inc,194995,Bachelors,Married-civ-spouse,Sales,Husband,*,Male,15024,0,55,North America,>50K
7914,15777,"[45, 50[",Private,155664,HS-grad,Married-civ-spouse,Craft-repair,Husband,*,Male,7688,0,70,North America,>50K
7915,15782,"[15, 20[",?,171088,Some-college,Never-married,?,Own-child,*,Female,0,0,40,North America,<=50K
7916,15784,"[20, 25[",Private,122166,Some-college,Never-married,Adm-clerical,Not-in-family,*,Female,0,0,40,North America,<=50K
7917,15785,"[45, 50[",Private,370119,Prof-school,Married-civ-spouse,Prof-specialty,Husband,*,Male,0,0,50,North America,>50K
7918,15786,"[35, 40[",Self-emp-not-inc,138940,HS-grad,Married-civ-spouse,Farming-fishing,Husband,*,Male,0,0,70,North America,<=50K
7919,15787,"[40, 45[",Private,174575,HS-grad,Married-civ-spouse,Transport-moving,Husband,*,Male,0,1887,45,North America,>50K
7920,15791,"[35, 40[",Private,314007,Assoc-voc,Married-civ-spouse,Tech-support,Husband,*,Male,0,0,40,North America,<=50K
7921,15793,"[35, 40[",Private,76845,HS-grad,Never-married,Other-service,Own-child,*,Male,0,0,35,North America,<=50K
7922,15795,"[50, 55[",Self-emp-not-inc,54261,HS-grad,Married-civ-spouse,Farming-fishing,Husband,*,Male,0,0,84,North America,<=50K
7923,15796,"[20, 25[",Private,223352,HS-grad,Never-married,Other-service,Not-in-family,*,Female,1055,0,30,North America,<=50K
7924,15798,"[40, 45[",Private,209833,HS-grad,Never-married,Craft-repair,Not-in-family,*,Male,0,0,40,North America,<=50K
7925,15799,"[15, 20[",Private,356272,Some-college,Never-married,Adm-clerical,Not-in-family,*,Female,0,0,25,North America,<=50K
7926,15800,"[35, 40[",Private,143538,HS-grad,Never-married,Machine-op-inspct,Not-in-family,*,Female,0,0,40,North America,<=50K
7927,15801,"[30, 35[",Private,242960,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,*,Male,0,0,50,North America,<=50K
7928,15803,"[20, 25[",Private,151105,Assoc-acdm,Never-married,Sales,Own-child,*,Female,0,0,25,North America,<=50K
7929,15807,"[20, 25[",Private,224716,HS-grad,Never-married,Craft-repair,Own-child,*,Male,0,0,40,North America,<=50K
7930,15809,"[55, 60[",Self-emp-not-inc,143731,HS-grad,Married-civ-spouse,Sales,Husband,*,Male,0,0,72,North America,>50K
7931,15810,"[35, 40[",Private,236391,HS-grad,Married-civ-spouse,Craft-repair,Husband,*,Male,0,0,45,North America,<=50K
7932,15811,"[20, 25[",Private,54560,HS-grad,Never-married,Other-service,Own-child,*,Male,0,0,40,North America,<=50K
7933,15812,"[35, 40[",Private,266325,Bachelors,Married-civ-spouse,Prof-specialty,Wife,*,Female,0,0,32,North America,>50K
7934,15815,"[20, 25[",Private,278254,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,*,Male,0,0,45,North America,<=50K
7935,15816,"[35, 40[",Private,119992,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,*,Male,0,0,45,North America,<=50K
7936,15817,"[50, 55[",Private,284329,Some-college,Married-civ-spouse,Craft-repair,Husband,*,Male,0,0,45,North America,>50K
7937,15819,"[20, 25[",Private,353696,HS-grad,Never-married,Farming-fishing,Own-child,*,Male,0,0,40,North America,<=50K
7938,15821,"[25, 30[",Private,110931,HS-grad,Married-civ-spouse,Adm-clerical,Husband,*,Male,0,0,40,North America,<=50K
7939,15822,"[20, 25[",Private,169532,Assoc-acdm,Never-married,Adm-clerical,Own-child,*,Female,0,0,15,North America,<=50K
7940,15823,"[20, 25[",Private,285522,Some-college,Never-married,Craft-repair,Not-in-family,*,Male,0,0,40,North America,<=50K
7941,15830,"[50, 55[",Private,290688,HS-grad,Married-civ-spouse,Craft-repair,Husband,*,Male,0,0,52,North America,>50K
7942,15833,"[20, 25[",Private,276568,Some-college,Never-married,Sales,Own-child,*,Female,0,0,40,North America,<=50K
7943,15835,"[25, 30[",Private,150861,HS-grad,Never-married,Adm-clerical,Not-in-family,*,Female,0,0,40,North America,<=50K
7944,15838,"[20, 25[",Private,94401,HS-grad,Never-married,Exec-managerial,Unmarried,*,Female,0,0,40,North America,<=50K
7945,15841,"[20, 25[",Private,198996,HS-grad,Never-married,Adm-clerical,Not-in-family,*,Female,0,0,40,North America,<=50K
7946,15842,"[15, 20[",Private,294253,HS-grad,Never-married,Other-service,Own-child,*,Female,0,0,27,North America,<=50K
7947,15845,"[45, 50[",Private,207301,HS-grad,Never-married,Adm-clerical,Not-in-family,*,Female,0,0,37,North America,<=50K
7948,15847,"[45, 50[",Local-gov,125457,Masters,Married-civ-spouse,Prof-specialty,Husband,*,Male,0,0,38,North America,>50K
7949,15850,"[15, 20[",Private,73338,11th,Never-married,Sales,Own-child,*,Male,0,0,20,North America,<=50K
7950,15851,"[25, 30[",Private,68037,Some-college,Never-married,Exec-managerial,Not-in-family,*,Male,0,0,45,North America,<=50K
7951,15852,"[30, 35[",Private,185027,Some-college,Married-civ-spouse,Sales,Husband,*,Male,0,0,40,North America,>50K
7952,15854,"[20, 25[",Private,109482,Some-college,Never-married,Prof-specialty,Own-child,*,Male,0,0,98,North America,<=50K
7953,15858,"[35, 40[",Private,108540,HS-grad,Married-civ-spouse,Sales,Husband,*,Male,0,0,40,North America,<=50K
7954,15859,"[20, 25[",Private,202416,Bachelors,Never-married,Adm-clerical,Own-child,*,Female,0,0,40,North America,<=50K
7955,15861,"[20, 25[",Private,176178,HS-grad,Never-married,Sales,Own-child,*,Female,0,0,35,North America,<=50K
7956,15862,"[20, 25[",Private,265148,HS-grad,Never-married,Handlers-cleaners,Other-relative,*,Male,0,0,38,North America,<=50K
7957,15864,"[30, 35[",Self-emp-not-inc,303692,HS-grad,Married-civ-spouse,Exec-managerial,Husband,*,Male,0,0,75,North America,<=50K
7958,15865,"[25, 30[",Private,135845,Some-college,Never-married,Adm-clerical,Own-child,*,Female,0,0,40,North America,<=50K
7959,15867,"[40, 45[",State-gov,150533,Bachelors,Married-civ-spouse,Prof-specialty,Other-relative,*,Male,0,0,40,North America,<=50K
7960,15870,"[35, 40[",Private,272944,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,*,Male,0,0,60,North America,>50K
7961,15873,"[55, 60[",Private,314153,HS-grad,Married-civ-spouse,Craft-repair,Husband,*,Male,0,0,40,North America,>50K
7962,15875,"[55, 60[",Private,113959,HS-grad,Married-civ-spouse,Adm-clerical,Husband,*,Male,0,0,45,North America,>50K
7963,15878,"[40, 45[",Private,166662,Prof-school,Married-civ-spouse,Prof-specialty,Husband,*,Male,15024,0,45,North America,>50K
7964,15879,"[45, 50[",Private,72896,HS-grad,Married-civ-spouse,Transport-moving,Husband,*,Male,0,0,40,North America,<=50K
7965,15880,"[55, 60[",Private,345730,Bachelors,Married-civ-spouse,Prof-specialty,Husband,*,Male,0,0,45,North America,>50K
7966,15881,"[30, 35[",Private,302473,HS-grad,Never-married,Adm-clerical,Own-child,*,Female,0,0,40,North America,<=50K
7967,15883,"[20, 25[",Private,243921,HS-grad,Never-married,Other-service,Own-child,*,Male,0,0,40,North America,<=50K
7968,15890,"[60, 65[",Private,82775,Some-college,Married-civ-spouse,Sales,Husband,*,Male,0,0,55,North America,<=50K
7969,15894,"[25, 30[",Private,218039,HS-grad,Married-civ-spouse,Craft-repair,Husband,*,Male,0,0,40,North America,<=50K
7970,15895,"[45, 50[",Private,53524,Some-college,Married-civ-spouse,Craft-repair,Husband,*,Male,0,0,40,North America,<=50K
7971,15896,"[15, 20[",Private,259352,HS-grad,Never-married,Sales,Not-in-family,*,Male,0,0,45,North America,<=50K
7972,15897,"[30, 35[",Private,296453,HS-grad,Never-married,Craft-repair,Not-in-family,*,Male,0,0,35,North America,<=50K
7973,15899,"[20, 25[",Private,565313,Some-college,Never-married,Other-service,Own-child,*,Male,2202,0,80,North America,<=50K
7974,15901,"[15, 20[",Private,271118,HS-grad,Never-married,Adm-clerical,Own-child,*,Female,0,0,28,North America,<=50K
7975,15905,"[60, 65[",Self-emp-not-inc,159939,HS-grad,Married-civ-spouse,Farming-fishing,Husband,*,Male,0,0,35,North America,<=50K
7976,15909,"[55, 60[",Private,110003,Masters,Married-civ-spouse,Prof-specialty,Husband,*,Male,0,0,40,North America,>50K
7977,15910,"[30, 35[",Private,229051,Some-college,Married-civ-spouse,Prof-specialty,Husband,*,Male,0,0,40,North America,<=50K
7978,15911,"[20, 25[",?,144898,Some-college,Never-married,?,Unmarried,*,Male,0,0,40,North America,<=50K
7979,15912,"[25, 30[",Private,211596,HS-grad,Divorced,Craft-repair,Not-in-family,*,Male,0,0,40,North America,<=50K
7980,15913,"[30, 35[",Private,48458,HS-grad,Never-married,Sales,Own-child,*,Female,0,1669,45,North America,<=50K
7981,15916,"[20, 25[",Private,193586,Some-college,Never-married,Adm-clerical,Own-child,*,Female,0,0,25,North America,<=50K
7982,15918,"[50, 55[",Private,227832,Some-college,Married-civ-spouse,Adm-clerical,Husband,*,Male,0,0,40,North America,<=50K
7983,15919,"[25, 30[",Private,271936,Some-college,Never-married,Exec-managerial,Not-in-family,*,Female,0,0,35,North America,<=50K
7984,15920,"[35, 40[",Private,61343,Bachelors,Married-civ-spouse,Sales,Husband,*,Male,0,0,40,North America,>50K
7985,15921,"[30, 35[",Private,157778,Some-college,Married-civ-spouse,Prof-specialty,Husband,*,Male,0,0,25,North America,>50K
7986,15923,"[40, 45[",Private,228320,Some-college,Married-civ-spouse,Tech-support,Husband,*,Male,0,0,50,North America,>50K
7987,15925,"[20, 25[",Private,103205,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,*,Male,0,0,40,North America,<=50K
7988,15927,"[50, 55[",Private,213092,HS-grad,Divorced,Other-service,Not-in-family,*,Female,0,0,40,North America,<=50K
7989,15929,"[30, 35[",Private,119124,Bachelors,Never-married,Prof-specialty,Own-child,*,Male,0,0,40,North America,<=50K
7990,15935,"[35, 40[",Private,115214,HS-grad,Never-married,Machine-op-inspct,Unmarried,*,Male,6497,0,65,North America,<=50K
7991,15936,"[25, 30[",Private,289484,Some-college,Never-married,Adm-clerical,Own-child,*,Female,0,0,40,North America,<=50K
7992,15938,"[50, 55[",Self-emp-not-inc,158284,HS-grad,Married-civ-spouse,Sales,Husband,*,Male,0,0,70,North America,<=50K
7993,15943,"[25, 30[",Private,199143,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,*,Male,0,0,50,North America,<=50K
7994,15944,"[60, 65[",Private,131681,Bachelors,Married-civ-spouse,Exec-managerial,Husband,*,Male,0,0,50,North America,>50K
7995,15945,"[25, 30[",Private,346406,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,*,Male,0,1672,50,North America,<=50K
7996,15951,"[30, 35[",Private,158545,HS-grad,Married-civ-spouse,Adm-clerical,Wife,*,Female,0,0,27,North America,<=50K
7997,15952,"[20, 25[",Private,313573,Bachelors,Never-married,Sales,Own-child,*,Female,0,0,25,North America,<=50K
7998,15954,"[40, 45[",Private,268183,Prof-school,Married-civ-spouse,Prof-specialty,Husband,*,Male,0,0,45,North America,>50K
7999,15955,"[50, 55[",Private,392286,HS-grad,Married-civ-spouse,Transport-moving,Husband,*,Male,0,0,40,North America,>50K
8000,15956,"[55, 60[",Private,233312,Some-college,Married-civ-spouse,Craft-repair,Husband,*,Male,0,0,40,North America,>50K
8001,15957,"[20, 25[",Private,520231,Some-college,Never-married,Prof-specialty,Not-in-family,*,Female,0,0,45,North America,<=50K
8002,15960,"[65, 70[",?,198019,HS-grad,Widowed,?,Not-in-family,*,Female,0,0,35,North America,<=50K
8003,15961,"[45, 50[",Local-gov,198660,Bachelors,Married-civ-spouse,Prof-specialty,Husband,*,Male,0,0,40,North America,>50K
8004,15962,"[20, 25[",Private,409230,HS-grad,Never-married,Craft-repair,Not-in-family,*,Male,0,0,40,North America,<=50K
8005,15968,"[35, 40[",Private,275223,Some-college,Married-civ-spouse,Sales,Husband,*,Male,7298,0,40,North America,>50K
8006,15969,"[15, 20[",Private,117595,HS-grad,Never-married,Other-service,Own-child,*,Male,0,0,24,North America,<=50K
8007,15970,"[30, 35[",Private,207668,HS-grad,Married-civ-spouse,Craft-repair,Husband,*,Male,0,0,50,North America,<=50K
8008,15972,"[15, 20[",Private,192583,Some-college,Never-married,Sales,Not-in-family,*,Female,0,0,30,North America,<=50K
8009,15973,"[35, 40[",Private,66304,Some-college,Married-civ-spouse,Transport-moving,Husband,*,Male,0,0,45,North America,<=50K
8010,15976,"[45, 50[",Private,28497,HS-grad,Married-civ-spouse,Craft-repair,Husband,*,Male,0,0,40,North America,<=50K
8011,15977,"[40, 45[",Private,222978,HS-grad,Divorced,Sales,Not-in-family,*,Female,0,1504,40,North America,<=50K
8012,15980,"[20, 25[",Private,91733,Some-college,Never-married,Sales,Own-child,*,Female,0,0,8,North America,<=50K
8013,15985,"[35, 40[",Private,207568,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,*,Male,0,0,48,North America,>50K
8014,15986,"[35, 40[",Private,22494,Some-college,Divorced,Adm-clerical,Not-in-family,*,Female,7443,0,40,North America,<=50K
8015,15987,"[15, 20[",Private,210026,10th,Never-married,Other-service,Other-relative,*,Female,0,0,40,North America,<=50K
8016,15989,"[20, 25[",Private,109869,Some-college,Never-married,Other-service,Own-child,*,Male,0,0,40,North America,<=50K
8017,15991,"[25, 30[",Private,192588,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,*,Male,0,0,40,North America,<=50K
8018,15993,"[45, 50[",Local-gov,31339,HS-grad,Married-civ-spouse,Craft-repair,Husband,*,Male,0,0,40,North America,<=50K
8019,15994,"[50, 55[",Private,305147,Bachelors,Married-civ-spouse,Craft-repair,Husband,*,Male,0,0,40,North America,<=50K
8020,15996,"[55, 60[",Self-emp-not-inc,141165,HS-grad,Married-civ-spouse,Farming-fishing,Husband,*,Male,0,0,50,North America,<=50K
8021,15999,"[20, 25[",?,199177,HS-grad,Never-married,?,Not-in-family,*,Female,0,0,40,North America,<=50K
8022,16000,"[25, 30[",Private,221366,Some-college,Married-civ-spouse,Prof-specialty,Husband,*,Male,3103,0,50,North America,>50K
8023,16001,"[20, 25[",Private,403671,Bachelors,Never-married,Prof-specialty,Not-in-family,*,Male,0,0,40,North America,<=50K
8024,16003,"[45, 50[",Private,306183,Some-college,Divorced,Other-service,Own-child,*,Female,0,0,44,North America,<=50K
8025,16006,"[25, 30[",Private,69847,Bachelors,Never-married,Adm-clerical,Own-child,*,Female,0,0,30,North America,<=50K
8026,16009,"[45, 50[",Private,118889,HS-grad,Married-civ-spouse,Sales,Husband,*,Male,2885,0,15,North America,<=50K
8027,16011,"[35, 40[",Private,186420,HS-grad,Divorced,Adm-clerical,Not-in-family,*,Female,0,0,40,North America,<=50K
8028,16015,"[55, 60[",Private,160275,HS-grad,Divorced,Craft-repair,Not-in-family,*,Male,0,0,40,North America,<=50K
8029,16018,"[55, 60[",Private,314592,HS-grad,Married-civ-spouse,Craft-repair,Husband,*,Male,0,0,40,North America,>50K
8030,16021,"[20, 25[",Private,112130,HS-grad,Never-married,Other-service,Not-in-family,*,Female,0,0,40,North America,<=50K
8031,16022,"[45, 50[",Private,192835,HS-grad,Married-civ-spouse,Other-service,Husband,*,Male,3942,0,40,North America,<=50K
8032,16023,"[30, 35[",Private,206280,HS-grad,Never-married,Adm-clerical,Not-in-family,*,Male,0,0,40,North America,<=50K
8033,16025,"[35, 40[",Self-emp-not-inc,93206,Bachelors,Married-civ-spouse,Exec-managerial,Husband,*,Male,0,1902,65,North America,>50K
8034,16026,"[40, 45[",Private,206066,HS-grad,Married-civ-spouse,Craft-repair,Husband,*,Male,0,0,50,North America,<=50K
8035,16029,"[25, 30[",State-gov,287420,Bachelors,Never-married,Prof-specialty,Not-in-family,*,Female,0,0,60,North America,<=50K
8036,16030,"[20, 25[",Private,163595,HS-grad,Never-married,Machine-op-inspct,Own-child,*,Male,0,0,40,North America,<=50K
8037,16032,"[35, 40[",Private,287031,Some-college,Married-civ-spouse,Craft-repair,Husband,*,Male,5178,0,75,North America,>50K
8038,16033,"[40, 45[",Private,59474,HS-grad,Divorced,Machine-op-inspct,Not-in-family,*,Male,0,0,40,North America,<=50K
8039,16034,"[35, 40[",Private,99151,HS-grad,Married-civ-spouse,Adm-clerical,Wife,*,Female,0,0,40,North America,>50K
8040,16037,"[20, 25[",Private,173736,HS-grad,Married-civ-spouse,Craft-repair,Husband,*,Male,0,0,40,North America,<=50K
8041,16040,"[25, 30[",Self-emp-not-inc,389857,HS-grad,Never-married,Craft-repair,Not-in-family,*,Male,0,0,50,North America,>50K
8042,16041,"[20, 25[",Private,297152,Some-college,Never-married,Adm-clerical,Own-child,*,Female,0,0,25,North America,<=50K
8043,16044,"[55, 60[",Private,316235,HS-grad,Divorced,Sales,Other-relative,*,Female,0,0,32,North America,<=50K
8044,16047,"[15, 20[",Private,188241,11th,Never-married,Other-service,Own-child,*,Male,0,0,16,North America,<=50K
8045,16049,"[35, 40[",Private,209397,HS-grad,Divorced,Adm-clerical,Unmarried,*,Female,0,0,40,North America,<=50K
8046,16050,"[50, 55[",Self-emp-inc,290640,Some-college,Married-civ-spouse,Sales,Husband,*,Male,0,0,50,North America,>50K
8047,16052,"[50, 55[",Private,175246,HS-grad,Married-civ-spouse,Transport-moving,Husband,*,Male,0,0,50,North America,>50K
8048,16055,"[35, 40[",Private,461337,Some-college,Married-civ-spouse,Adm-clerical,Wife,*,Female,0,0,40,North America,<=50K
