,index,age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
1671,3337,"[40, 80[",Non-Government,283037,*,Spouse present,*,Husband,*,Male,0,0,50,North America,>50K
1672,3342,"[40, 80[",Non-Government,181015,*,Spouse not present,*,Unmarried,*,Female,0,0,47,North America,<=50K
1673,3344,"[0, 40[",Non-Government,195770,*,Spouse not present,*,Own-child,*,Male,0,0,26,North America,<=50K
1674,3349,"[0, 40[",Non-Government,166988,*,Spouse present,*,Wife,*,Female,0,0,40,North America,>50K
1675,3352,"[0, 40[",Non-Government,196788,*,Spouse present,*,Wife,*,Female,0,0,40,North America,<=50K
1676,3353,"[40, 80[",Non-Government,186172,*,Spouse present,*,Husband,*,Male,7688,0,45,North America,>50K
1677,3355,"[0, 40[",Non-Government,159732,*,Spouse not present,*,Not-in-family,*,Male,0,0,40,North America,<=50K
1678,3356,"[0, 40[",Non-Government,129856,*,Spouse not present,*,Own-child,*,Female,0,0,40,North America,<=50K
1679,3357,"[0, 40[",Non-Government,182812,*,Spouse not present,*,Own-child,*,Female,3325,0,52,North America,<=50K
1680,3358,"[40, 80[",Non-Government,314322,*,Spouse present,*,Husband,*,Male,0,0,40,North America,>50K
1681,3363,"[0, 40[",Non-Government,284616,*,Spouse present,*,Husband,*,Male,0,0,40,North America,<=50K
1682,3364,"[0, 40[",Non-Government,185554,*,Spouse not present,*,Own-child,*,Female,0,0,25,North America,<=50K
1683,3365,"[40, 80[",Non-Government,138847,*,Spouse present,*,Husband,*,Male,0,0,40,North America,>50K
1684,3367,"[0, 40[",Non-Government,84306,*,Spouse present,*,Husband,*,Male,5013,0,50,North America,<=50K
1685,3368,"[40, 80[",Non-Government,223881,*,Spouse present,*,Husband,*,Male,99999,0,70,North America,>50K
1686,3369,"[40, 80[",Non-Government,149653,*,Spouse present,*,Husband,*,Male,0,0,50,North America,<=50K
1687,3370,"[0, 40[",Non-Government,348739,*,Spouse present,*,Husband,*,Male,0,0,60,North America,<=50K
1688,3371,"[0, 40[",Unknown,235442,*,Spouse not present,*,Own-child,*,Male,0,0,35,North America,<=50K
1689,3375,"[0, 40[",Non-Government,305874,*,Spouse present,*,Husband,*,Male,0,0,54,North America,<=50K
1690,3377,"[0, 40[",Non-Government,89508,*,Spouse present,*,Husband,*,Male,0,0,40,North America,<=50K
1691,3378,"[0, 40[",Non-Government,200153,*,Spouse present,*,Husband,*,Male,0,0,60,North America,<=50K
1692,3379,"[0, 40[",Non-Government,179446,*,Spouse not present,*,Unmarried,*,Female,0,0,40,North America,<=50K
1693,3381,"[0, 40[",Non-Government,40142,*,Spouse present,*,Husband,*,Male,0,0,40,North America,>50K
1694,3383,"[40, 80[",Non-Government,327573,*,Spouse present,*,Husband,*,Male,0,0,40,North America,<=50K
1695,3391,"[0, 40[",Non-Government,368852,*,Spouse not present,*,Own-child,*,Female,0,0,20,North America,<=50K
1696,3392,"[40, 80[",Non-Government,353396,*,Spouse present,*,Husband,*,Male,0,0,45,North America,<=50K
1697,3394,"[0, 40[",Non-Government,97963,*,Spouse not present,*,Own-child,*,Female,0,0,30,North America,<=50K
1698,3398,"[0, 40[",Non-Government,173730,*,Spouse present,*,Husband,*,Male,0,0,50,North America,>50K
1699,3399,"[40, 80[",Non-Government,374588,*,Spouse present,*,Husband,*,Male,0,0,60,North America,<=50K
1700,3400,"[0, 40[",Non-Government,174330,*,Spouse present,*,Husband,*,Male,0,0,40,North America,<=50K
1701,3401,"[40, 80[",Non-Government,78141,*,Spouse present,*,Husband,*,Male,0,0,40,North America,>50K
1702,3402,"[40, 80[",Unknown,190324,*,Spouse present,*,Husband,*,Male,0,0,18,North America,<=50K
1703,3406,"[0, 40[",Non-Government,197023,*,Spouse present,*,Husband,*,Male,0,0,40,North America,<=50K
1704,3407,"[40, 80[",Non-Government,117674,*,Spouse present,*,Husband,*,Male,0,0,40,North America,>50K
1705,3412,"[40, 80[",Non-Government,187821,*,Spouse present,*,Husband,*,Male,2885,0,40,North America,<=50K
1706,3413,"[0, 40[",Non-Government,340940,*,Spouse present,*,Husband,*,Male,7298,0,60,North America,>50K
1707,3414,"[40, 80[",Non-Government,194791,*,Spouse present,*,Husband,*,Male,0,0,40,North America,<=50K
1708,3415,"[40, 80[",Non-Government,231323,*,Spouse present,*,Husband,*,Male,0,0,40,North America,<=50K
1709,3417,"[0, 40[",Non-Government,25429,*,Spouse not present,*,Not-in-family,*,Female,0,0,25,North America,<=50K
1710,3418,"[40, 80[",Government,192779,*,Spouse present,*,Husband,*,Male,7688,0,40,North America,>50K
1711,3419,"[0, 40[",Non-Government,346478,*,Spouse not present,*,Not-in-family,*,Male,0,0,45,North America,<=50K
1712,3420,"[0, 40[",Non-Government,341368,*,Spouse not present,*,Not-in-family,*,Male,0,0,50,North America,<=50K
1713,3427,"[40, 80[",Non-Government,457237,*,Spouse present,*,Husband,*,Male,0,0,40,North America,<=50K
1714,3428,"[40, 80[",Non-Government,284799,*,Spouse present,*,Husband,*,Male,0,0,60,North America,<=50K
1715,3431,"[0, 40[",Non-Government,139183,*,Spouse not present,*,Own-child,*,Female,0,0,15,North America,<=50K
1716,3432,"[0, 40[",Non-Government,203482,*,Spouse present,*,Husband,*,Male,0,0,40,North America,<=50K
1717,3433,"[0, 40[",Non-Government,112554,*,Spouse present,*,Husband,*,Male,0,0,45,North America,<=50K
1718,3434,"[40, 80[",Non-Government,99476,*,Spouse not present,*,Not-in-family,*,Female,0,0,38,North America,<=50K
1719,3435,"[40, 80[",Non-Government,93690,*,Spouse present,*,Husband,*,Male,0,0,40,North America,>50K
1720,3436,"[0, 40[",Non-Government,220585,*,Spouse present,*,Husband,*,Male,0,0,40,North America,<=50K
1721,3437,"[40, 80[",Non-Government,194638,*,Spouse present,*,Husband,*,Male,0,0,32,North America,<=50K
1722,3438,"[40, 80[",Non-Government,154785,*,Spouse present,*,Husband,*,Male,0,0,50,North America,>50K
1723,3441,"[0, 40[",Non-Government,161922,*,Spouse not present,*,Not-in-family,*,Male,0,0,43,North America,<=50K
1724,3442,"[40, 80[",Non-Government,207940,*,Spouse present,*,Husband,*,Male,0,0,40,North America,>50K
1725,3445,"[40, 80[",Non-Government,116391,*,Spouse present,*,Husband,*,Male,0,0,40,North America,>50K
1726,3448,"[40, 80[",Non-Government,44368,*,Spouse present,*,Husband,*,Male,15024,0,55,North America,>50K
1727,3451,"[0, 40[",Non-Government,111398,*,Spouse present,*,Wife,*,Female,7688,0,40,North America,>50K
1728,3453,"[0, 40[",Unknown,139003,*,Spouse not present,*,Other-relative,*,Female,0,0,12,North America,<=50K
1729,3454,"[40, 80[",Government,249289,*,Spouse not present,*,Unmarried,*,Female,0,0,40,North America,<=50K
1730,3456,"[0, 40[",Unknown,113175,*,Spouse not present,*,Own-child,*,Female,0,0,20,North America,<=50K
1731,3457,"[0, 40[",Non-Government,151158,*,Spouse not present,*,Own-child,*,Female,0,0,25,North America,<=50K
1732,3458,"[0, 40[",Non-Government,465326,*,Spouse present,*,Husband,*,Male,0,0,40,North America,<=50K
1733,3459,"[0, 40[",Unknown,356772,*,Spouse not present,*,Unmarried,*,Female,0,0,40,North America,<=50K
1734,3460,"[0, 40[",Non-Government,364782,*,Spouse present,*,Husband,*,Male,0,0,40,North America,>50K
1735,3462,"[0, 40[",Non-Government,329301,*,Spouse not present,*,Not-in-family,*,Male,0,0,55,North America,<=50K
1736,3464,"[0, 40[",Non-Government,203488,*,Spouse present,*,Husband,*,Male,7298,0,50,North America,>50K
1737,3465,"[0, 40[",Government,222800,*,Spouse not present,*,Not-in-family,*,Male,0,0,40,North America,<=50K
1738,3466,"[0, 40[",Non-Government,96452,*,Spouse present,*,Husband,*,Male,0,0,55,North America,>50K
1739,3468,"[0, 40[",Government,116580,*,Spouse present,*,Wife,*,Female,0,0,20,North America,>50K
1740,3469,"[40, 80[",Non-Government,400004,*,Spouse present,*,Husband,*,Male,0,0,60,North America,<=50K
1741,3471,"[0, 40[",Non-Government,194055,*,Spouse present,*,Husband,*,Male,0,0,50,North America,<=50K
1742,3472,"[0, 40[",Non-Government,210443,*,Spouse not present,*,Own-child,*,Female,0,0,40,North America,<=50K
1743,3473,"[0, 40[",Non-Government,43272,*,Spouse not present,*,Own-child,*,Male,0,0,20,North America,<=50K
1744,3474,"[40, 80[",Government,108945,*,Spouse not present,*,Unmarried,*,Female,0,0,48,North America,<=50K
1745,3475,"[0, 40[",Non-Government,114691,*,Spouse present,*,Husband,*,Male,0,0,50,North America,>50K
1746,3476,"[0, 40[",Non-Government,304169,*,Spouse not present,*,Own-child,*,Male,0,0,35,North America,<=50K
1747,3477,"[40, 80[",Non-Government,503923,*,Spouse present,*,Husband,*,Male,4386,0,40,North America,>50K
1748,3478,"[0, 40[",Non-Government,340428,*,Spouse not present,*,Unmarried,*,Female,0,0,40,North America,>50K
1749,3482,"[0, 40[",Non-Government,39665,*,Spouse not present,*,Unmarried,*,Female,0,0,37,North America,<=50K
1750,3485,"[40, 80[",Non-Government,349304,*,Spouse present,*,Husband,*,Male,0,0,40,North America,>50K
1751,3488,"[0, 40[",Non-Government,117833,*,Spouse not present,*,Not-in-family,*,Female,0,1669,50,North America,<=50K
1752,3491,"[0, 40[",Non-Government,323619,*,Spouse not present,*,Unmarried,*,Female,0,0,40,North America,<=50K
1753,3493,"[0, 40[",Non-Government,148903,*,Spouse present,*,Wife,*,Female,0,0,16,North America,>50K
1754,3494,"[0, 40[",Non-Government,40915,*,Spouse not present,*,Not-in-family,*,Female,0,0,40,North America,>50K
1755,3496,"[0, 40[",Non-Government,131033,*,Spouse not present,*,Other-relative,*,Male,0,0,15,North America,<=50K
1756,3497,"[0, 40[",Non-Government,168475,*,Spouse present,*,Husband,*,Male,0,0,60,North America,>50K
1757,3498,"[0, 40[",Non-Government,121568,*,Spouse present,*,Husband,*,Male,0,0,50,North America,<=50K
1758,3499,"[0, 40[",Non-Government,139098,*,Spouse present,*,Husband,*,Male,5013,0,40,North America,<=50K
1759,3500,"[40, 80[",Non-Government,357338,*,Spouse present,*,Husband,*,Male,0,0,40,North America,<=50K
1760,3501,"[0, 40[",Non-Government,283268,*,Spouse not present,*,Unmarried,*,Female,0,0,36,North America,<=50K
1761,3503,"[40, 80[",Non-Government,315321,*,Spouse not present,*,Unmarried,*,Female,0,625,52,North America,<=50K
1762,3504,"[0, 40[",Non-Government,120461,*,Spouse not present,*,Not-in-family,*,Female,0,0,40,North America,<=50K
1763,3508,"[0, 40[",Non-Government,265038,*,Spouse present,*,Husband,*,Male,0,0,50,North America,<=50K
1764,3509,"[0, 40[",Non-Government,89478,*,Spouse not present,*,Own-child,*,Female,0,0,20,North America,<=50K
1765,3512,"[0, 40[",Non-Government,152035,*,Spouse not present,*,Own-child,*,Female,0,0,40,North America,<=50K
1766,3514,"[0, 40[",Non-Government,75995,*,Spouse not present,*,Unmarried,*,Female,0,0,45,North America,<=50K
1767,3516,"[0, 40[",Unknown,188618,*,Spouse not present,*,Own-child,*,Female,0,0,25,North America,<=50K
1768,3517,"[40, 80[",Non-Government,229737,*,Spouse present,*,Husband,*,Male,0,0,45,North America,>50K
1769,3519,"[40, 80[",Non-Government,52953,*,Spouse not present,*,Unmarried,*,Female,0,0,40,North America,<=50K
1770,3520,"[0, 40[",Non-Government,221043,*,Spouse present,*,Husband,*,Male,0,0,35,North America,<=50K
1771,3523,"[40, 80[",Non-Government,338816,*,Spouse present,*,Husband,*,Male,15024,0,45,North America,>50K
1772,3524,"[0, 40[",Non-Government,197387,*,Spouse not present,*,Own-child,*,Male,0,0,20,North America,<=50K
1773,3525,"[0, 40[",Non-Government,42485,*,Spouse present,*,Husband,*,Male,0,0,55,North America,<=50K
1774,3526,"[0, 40[",Non-Government,367706,*,Spouse not present,*,Own-child,*,Male,0,0,40,North America,<=50K
1775,3527,"[0, 40[",Non-Government,102493,*,Spouse present,*,Husband,*,Male,0,0,40,North America,<=50K
1776,3528,"[0, 40[",Non-Government,263746,*,Spouse not present,*,Own-child,*,Male,0,0,24,North America,<=50K
1777,3529,"[40, 80[",Non-Government,115358,*,Spouse not present,*,Not-in-family,*,Female,0,0,40,North America,<=50K
1778,3530,"[40, 80[",Non-Government,189680,*,Spouse present,*,Husband,*,Male,0,0,50,North America,>50K
1779,3534,"[0, 40[",Non-Government,300812,*,Spouse not present,*,Own-child,*,Male,0,0,25,North America,<=50K
1780,3535,"[0, 40[",Non-Government,174732,*,Spouse not present,*,Other-relative,*,Male,0,0,36,North America,<=50K
1781,3539,"[40, 80[",Non-Government,357848,*,Spouse present,*,Husband,*,Male,0,0,40,North America,>50K
1782,3540,"[0, 40[",Non-Government,165799,*,Spouse present,*,Husband,*,Male,0,0,50,North America,>50K
1783,3546,"[0, 40[",Non-Government,129583,*,Spouse not present,*,Own-child,*,Female,0,0,16,North America,<=50K
1784,3547,"[40, 80[",Non-Government,180920,*,Spouse present,*,Husband,*,Male,0,0,43,North America,<=50K
1785,3549,"[0, 40[",Non-Government,251915,*,Spouse not present,*,Own-child,*,Female,0,0,40,North America,<=50K
1786,3551,"[0, 40[",Non-Government,69045,*,Spouse not present,*,Not-in-family,*,Male,0,0,40,North America,<=50K
1787,3555,"[0, 40[",Unknown,213055,*,Spouse not present,*,Not-in-family,*,Female,0,0,20,North America,<=50K
1788,3558,"[0, 40[",Government,134181,*,Spouse not present,*,Own-child,*,Female,0,0,50,North America,<=50K
1789,3559,"[40, 80[",Non-Government,159910,*,Spouse not present,*,Not-in-family,*,Male,10520,0,40,North America,>50K
1790,3563,"[40, 80[",Non-Government,35576,*,Spouse not present,*,Not-in-family,*,Male,0,0,38,North America,<=50K
1791,3565,"[0, 40[",Non-Government,157165,*,Spouse not present,*,Unmarried,*,Female,0,0,40,North America,<=50K
1792,3566,"[0, 40[",Non-Government,278130,*,Spouse not present,*,Not-in-family,*,Male,0,0,40,North America,<=50K
1793,3567,"[40, 80[",Non-Government,257200,*,Spouse present,*,Husband,*,Male,0,0,40,North America,<=50K
1794,3568,"[0, 40[",Non-Government,283122,*,Spouse present,*,Husband,*,Male,0,0,40,North America,>50K
1795,3571,"[40, 80[",Non-Government,519006,*,Spouse present,*,Husband,*,Male,0,0,52,North America,<=50K
1796,3572,"[0, 40[",Unknown,37332,*,Spouse not present,*,Own-child,*,Female,1055,0,12,North America,<=50K
1797,3575,"[40, 80[",Non-Government,336513,*,Spouse present,*,Husband,*,Male,0,1902,40,North America,>50K
1798,3576,"[0, 40[",Non-Government,115551,*,Spouse not present,*,Own-child,*,Female,0,0,20,North America,<=50K
1799,3577,"[40, 80[",Government,50048,*,Spouse present,*,Husband,*,Male,7688,0,50,North America,>50K
1800,3580,"[40, 80[",Non-Government,106023,*,Spouse present,*,Husband,*,Male,0,0,40,North America,>50K
1801,3582,"[0, 40[",Non-Government,95465,*,Spouse present,*,Husband,*,Male,0,0,40,North America,<=50K
1802,3583,"[40, 80[",Government,96102,*,Spouse present,*,Husband,*,Male,0,1887,40,North America,>50K
1803,3584,"[0, 40[",Non-Government,36440,*,Spouse not present,*,Not-in-family,*,Female,0,0,65,North America,>50K
1804,3587,"[40, 80[",Non-Government,143865,*,Spouse not present,*,Unmarried,*,Female,0,0,35,North America,<=50K
1805,3590,"[0, 40[",Non-Government,236601,*,Spouse not present,*,Not-in-family,*,Male,0,0,48,North America,<=50K
1806,3596,"[0, 40[",Non-Government,182355,*,Spouse not present,*,Own-child,*,Female,0,0,20,North America,<=50K
1807,3597,"[0, 40[",Unknown,191444,*,Spouse not present,*,Own-child,*,Male,0,0,40,North America,<=50K
1808,3599,"[40, 80[",Non-Government,97688,*,Spouse present,*,Husband,*,Male,0,0,48,North America,>50K
1809,3601,"[0, 40[",Non-Government,96016,*,Spouse not present,*,Not-in-family,*,Male,0,0,45,North America,<=50K
1810,3603,"[40, 80[",Non-Government,159046,*,Spouse present,*,Husband,*,Male,0,0,40,North America,<=50K
1811,3604,"[40, 80[",Non-Government,138634,*,Spouse present,*,Husband,*,Male,0,0,40,North America,<=50K
1812,3605,"[0, 40[",Non-Government,130125,*,Spouse not present,*,Own-child,*,Female,1055,0,20,North America,<=50K
1813,3608,"[0, 40[",Non-Government,244771,*,Spouse not present,*,Own-child,*,Female,0,0,20,North America,<=50K
1814,3614,"[0, 40[",Non-Government,373550,*,Spouse present,*,Husband,*,Male,0,0,40,North America,<=50K
1815,3616,"[0, 40[",Non-Government,189590,*,Spouse not present,*,Not-in-family,*,Male,0,0,40,North America,<=50K
1816,3618,"[0, 40[",Non-Government,354201,*,Spouse not present,*,Own-child,*,Male,0,0,40,North America,<=50K
1817,3619,"[0, 40[",Non-Government,119422,*,Spouse present,*,Husband,*,Male,0,0,40,North America,<=50K
1818,3625,"[0, 40[",Non-Government,236910,*,Spouse present,*,Husband,*,Male,0,0,60,North America,<=50K
1819,3626,"[40, 80[",Non-Government,378251,*,Spouse present,*,Wife,*,Female,0,0,38,North America,<=50K
1820,3628,"[0, 40[",Non-Government,203182,*,Spouse not present,*,Other-relative,*,Female,0,0,20,North America,<=50K
1821,3629,"[0, 40[",Non-Government,130304,*,Spouse present,*,Husband,*,Male,0,1485,48,North America,<=50K
1822,3631,"[40, 80[",Unknown,191024,*,Spouse present,*,Husband,*,Male,0,0,40,North America,<=50K
1823,3632,"[0, 40[",Non-Government,197728,*,Spouse not present,*,Own-child,*,Female,0,0,40,North America,<=50K
1824,3634,"[40, 80[",Non-Government,89226,*,Spouse not present,*,Not-in-family,*,Male,0,0,40,North America,<=50K
1825,3637,"[0, 40[",Non-Government,180296,*,Spouse not present,*,Unmarried,*,Female,0,0,40,North America,<=50K
1826,3638,"[0, 40[",Non-Government,361487,*,Spouse not present,*,Not-in-family,*,Male,0,0,40,North America,<=50K
1827,3639,"[0, 40[",Non-Government,218490,*,Spouse present,*,Husband,*,Male,0,1848,40,North America,>50K
1828,3645,"[0, 40[",Non-Government,170651,*,Spouse not present,*,Own-child,*,Female,1055,0,40,North America,<=50K
1829,3649,"[0, 40[",Non-Government,143062,*,Spouse not present,*,Own-child,*,Male,0,0,32,North America,<=50K
1830,3650,"[0, 40[",Non-Government,104704,*,Spouse not present,*,Own-child,*,Male,0,0,40,North America,<=50K
1831,3651,"[0, 40[",Non-Government,30497,*,Spouse present,*,Husband,*,Male,15024,0,60,North America,>50K
1832,3652,"[40, 80[",Government,174325,*,Spouse present,*,Husband,*,Male,7688,0,40,North America,>50K
1833,3653,"[0, 40[",Non-Government,286675,*,Spouse not present,*,Own-child,*,Male,0,0,50,North America,<=50K
1834,3654,"[40, 80[",Non-Government,59474,*,Spouse present,*,Husband,*,Male,0,0,40,North America,>50K
1835,3655,"[40, 80[",Non-Government,378384,*,Spouse present,*,Husband,*,Male,0,1902,60,North America,>50K
1836,3656,"[40, 80[",Non-Government,245842,*,Spouse present,*,Husband,*,Male,0,0,44,North America,<=50K
1837,3658,"[0, 40[",Non-Government,342575,*,Spouse not present,*,Own-child,*,Female,0,0,30,North America,<=50K
1838,3659,"[0, 40[",Non-Government,206051,*,Spouse present,*,Husband,*,Male,0,0,40,North America,>50K
1839,3660,"[40, 80[",Non-Government,234213,*,Spouse present,*,Husband,*,Male,0,0,60,North America,<=50K
1840,3662,"[0, 40[",Non-Government,233490,*,Spouse not present,*,Not-in-family,*,Male,0,0,50,North America,<=50K
1841,3663,"[0, 40[",Non-Government,344129,*,Spouse present,*,Husband,*,Male,0,0,40,North America,>50K
1842,3669,"[40, 80[",Non-Government,84726,*,Spouse present,*,Husband,*,Male,0,0,40,North America,<=50K
1843,3672,"[40, 80[",Non-Government,102025,*,Spouse present,*,Husband,*,Male,0,0,50,North America,<=50K
1844,3674,"[0, 40[",Non-Government,55291,*,Spouse present,*,Husband,*,Male,0,0,40,North America,>50K
1845,3676,"[40, 80[",Non-Government,100584,*,Spouse present,*,Husband,*,Male,0,0,40,North America,<=50K
1846,3677,"[40, 80[",Government,181755,*,Spouse not present,*,Not-in-family,*,Female,0,0,35,North America,>50K
1847,3678,"[40, 80[",Non-Government,150528,*,Spouse present,*,Husband,*,Male,0,0,40,North America,<=50K
1848,3679,"[0, 40[",Non-Government,107277,*,Spouse not present,*,Own-child,*,Female,0,0,20,North America,<=50K
1849,3681,"[0, 40[",Non-Government,291979,*,Spouse not present,*,Own-child,*,Male,0,0,40,North America,<=50K
1850,3682,"[0, 40[",Non-Government,270985,*,Spouse present,*,Husband,*,Male,0,0,50,North America,<=50K
1851,3683,"[40, 80[",Non-Government,62605,*,Spouse not present,*,Not-in-family,*,Female,0,0,35,North America,<=50K
1852,3684,"[40, 80[",Non-Government,176863,*,Spouse present,*,Husband,*,Male,0,0,40,North America,<=50K
1853,3685,"[40, 80[",Non-Government,53197,*,Spouse present,*,Husband,*,Male,0,0,40,North America,<=50K
1854,3690,"[0, 40[",Non-Government,291968,*,Spouse present,*,Husband,*,Male,0,0,44,North America,<=50K
1855,3691,"[0, 40[",Non-Government,80933,*,Spouse present,*,Husband,*,Male,0,1672,40,North America,<=50K
1856,3692,"[40, 80[",Non-Government,271828,*,Spouse present,*,Husband,*,Male,0,0,40,North America,>50K
1857,3697,"[0, 40[",Non-Government,241895,*,Spouse present,*,Husband,*,Male,0,1628,40,North America,<=50K
1858,3700,"[40, 80[",Non-Government,123429,*,Spouse present,*,Husband,*,Male,0,0,60,North America,>50K
1859,3701,"[0, 40[",Non-Government,40060,*,Spouse present,*,Husband,*,Male,0,0,40,North America,<=50K
1860,3702,"[0, 40[",Non-Government,290286,*,Spouse not present,*,Not-in-family,*,Male,0,0,40,North America,<=50K
1861,3706,"[0, 40[",Non-Government,437994,*,Spouse not present,*,Other-relative,*,Male,0,0,20,North America,<=50K
1862,3707,"[40, 80[",Non-Government,113555,*,Spouse present,*,Husband,*,Male,7298,0,50,North America,>50K
1863,3709,"[40, 80[",Government,343079,*,Spouse present,*,Wife,*,Female,0,1740,20,North America,<=50K
1864,3710,"[0, 40[",Non-Government,406662,*,Spouse not present,*,Not-in-family,*,Male,4416,0,40,North America,<=50K
1865,3711,"[40, 80[",Non-Government,37618,*,Spouse present,*,Husband,*,Male,0,0,60,North America,<=50K
1866,3712,"[0, 40[",Non-Government,114158,*,Spouse not present,*,Own-child,*,Female,0,0,35,North America,<=50K
1867,3715,"[0, 40[",Non-Government,344891,*,Spouse not present,*,Own-child,*,Male,0,0,20,North America,<=50K
1868,3716,"[40, 80[",Non-Government,286750,*,Spouse present,*,Husband,*,Male,0,0,50,North America,>50K
1869,3717,"[0, 40[",Non-Government,194197,*,Spouse not present,*,Own-child,*,Male,0,0,40,North America,<=50K
1870,3720,"[40, 80[",Non-Government,56841,*,Spouse present,*,Husband,*,Male,0,0,40,North America,<=50K
1871,3721,"[0, 40[",Non-Government,112561,*,Spouse present,*,Husband,*,Male,0,0,55,North America,>50K
1872,3723,"[40, 80[",Non-Government,175339,*,Spouse present,*,Husband,*,Male,0,0,50,North America,>50K
1873,3724,"[0, 40[",Non-Government,234901,*,Spouse present,*,Husband,*,Male,0,1977,60,North America,>50K
1874,3725,"[0, 40[",Unknown,298133,*,Spouse not present,*,Own-child,*,Male,0,0,40,North America,<=50K
1875,3726,"[40, 80[",Non-Government,217083,*,Spouse present,*,Wife,*,Female,0,0,40,North America,>50K
1876,3728,"[0, 40[",Non-Government,151868,*,Spouse present,*,Husband,*,Male,0,0,40,North America,<=50K
1877,3730,"[0, 40[",Non-Government,109419,*,Spouse not present,*,Not-in-family,*,Female,0,0,45,North America,<=50K
1878,3732,"[0, 40[",Non-Government,107843,*,Spouse present,*,Husband,*,Male,5178,0,50,North America,>50K
1879,3734,"[0, 40[",Non-Government,148644,*,Spouse not present,*,Own-child,*,Female,0,0,28,North America,<=50K
1880,3735,"[0, 40[",Non-Government,125762,*,Spouse present,*,Husband,*,Male,0,0,30,North America,<=50K
1881,3737,"[0, 40[",Non-Government,193741,*,Spouse not present,*,Other-relative,*,Male,0,0,30,North America,<=50K
1882,3738,"[0, 40[",Non-Government,588905,*,Spouse present,*,Husband,*,Male,0,0,40,North America,<=50K
1883,3741,"[0, 40[",Non-Government,185359,*,Spouse present,*,Husband,*,Male,0,0,40,North America,<=50K
1884,3744,"[0, 40[",Unknown,517995,*,Spouse not present,*,Own-child,*,Male,0,0,40,North America,<=50K
1885,3745,"[0, 40[",Non-Government,189027,*,Spouse present,*,Husband,*,Male,0,0,30,North America,<=50K
1886,3748,"[0, 40[",Non-Government,334291,*,Spouse present,*,Husband,*,Male,0,0,50,North America,<=50K
1887,3752,"[40, 80[",Non-Government,142719,*,Spouse present,*,Husband,*,Male,0,0,40,North America,<=50K
1888,3753,"[0, 40[",Non-Government,162593,*,Spouse not present,*,Not-in-family,*,Female,0,0,40,North America,<=50K
1889,3754,"[40, 80[",Non-Government,236852,*,Spouse present,*,Husband,*,Male,0,0,45,North America,>50K
1890,3758,"[0, 40[",Non-Government,33355,*,Spouse present,*,Husband,*,Male,7298,0,48,North America,>50K
1891,3759,"[40, 80[",Unknown,196782,*,Spouse present,*,Husband,*,Male,0,0,30,North America,<=50K
1892,3762,"[0, 40[",Non-Government,369549,*,Spouse not present,*,Not-in-family,*,Female,0,0,30,North America,<=50K
1893,3764,"[0, 40[",Non-Government,202673,*,Spouse not present,*,Own-child,*,Male,0,0,50,North America,<=50K
1894,3766,"[0, 40[",Government,264503,*,Spouse present,*,Husband,*,Male,0,0,40,North America,<=50K
1895,3769,"[0, 40[",Non-Government,187392,*,Spouse not present,*,Not-in-family,*,Female,0,0,40,North America,<=50K
1896,3774,"[40, 80[",Non-Government,362654,*,Spouse present,*,Husband,*,Male,15024,0,50,North America,>50K
1897,3775,"[0, 40[",Unknown,29810,*,Spouse not present,*,Own-child,*,Female,0,0,40,North America,<=50K
1898,3780,"[40, 80[",Non-Government,237729,*,Spouse not present,*,Unmarried,*,Female,0,0,40,North America,<=50K
1899,3781,"[0, 40[",Non-Government,200973,*,Spouse not present,*,Not-in-family,*,Female,0,0,40,North America,<=50K
1900,3784,"[40, 80[",Non-Government,185859,*,Spouse present,*,Husband,*,Male,0,0,43,North America,<=50K
1901,3785,"[0, 40[",Non-Government,231981,*,Spouse not present,*,Not-in-family,*,Male,0,0,32,North America,<=50K
1902,3788,"[40, 80[",Non-Government,164135,*,Spouse present,*,Husband,*,Male,0,0,50,North America,>50K
1903,3789,"[0, 40[",Non-Government,171216,*,Spouse present,*,Husband,*,Male,0,0,50,North America,>50K
1904,3790,"[40, 80[",Non-Government,140664,*,Spouse not present,*,Not-in-family,*,Male,0,0,45,North America,<=50K
1905,3791,"[0, 40[",Non-Government,249277,*,Spouse not present,*,Own-child,*,Male,0,0,75,North America,<=50K
1906,3793,"[0, 40[",Non-Government,52372,*,Spouse not present,*,Own-child,*,Male,0,0,20,North America,<=50K
1907,3799,"[0, 40[",Non-Government,132870,*,Spouse present,*,Husband,*,Male,0,0,45,North America,<=50K
1908,3801,"[0, 40[",Non-Government,35644,*,Spouse not present,*,Own-child,*,Male,0,0,10,North America,<=50K
1909,3802,"[0, 40[",Non-Government,198148,*,Spouse not present,*,Own-child,*,Male,0,0,50,North America,<=50K
1910,3803,"[0, 40[",Non-Government,220098,*,Spouse not present,*,Own-child,*,Male,0,0,30,North America,<=50K
1911,3804,"[0, 40[",Non-Government,262515,*,Spouse not present,*,Other-relative,*,Male,0,0,20,North America,<=50K
1912,3805,"[0, 40[",Unknown,423863,*,Spouse not present,*,Own-child,*,Female,0,0,35,North America,<=50K
1913,3807,"[0, 40[",Non-Government,194096,*,Spouse not present,*,Own-child,*,Female,0,0,40,North America,<=50K
1914,3808,"[40, 80[",Government,420917,*,Spouse present,*,Husband,*,Male,0,0,45,North America,<=50K
